"","stations","station.p.vals"
"1",31200,0.000999000999000999
"2",31201,0.000999000999000999
"3",31623,0.000999000999000999
"4",31214,0.000999000999000999
"5",31104,0.000999000999000999
"6",31101,0.000999000999000999
"7",31203,0.000999000999000999
"8",31205,0.000999000999000999
"9",31110,0.000999000999000999
"10",31228,0.000999000999000999
"11",31229,0.000999000999000999
"12",31613,0.000999000999000999
"13",31217,0.000999000999000999
"14",31212,0.000999000999000999
"15",31106,0.000999000999000999
"16",31237,0.000999000999000999
"17",31600,0.000999000999000999
"18",31225,0.000999000999000999
"19",31219,0.000999000999000999
"20",31221,0.000999000999000999
"21",31602,0.000999000999000999
"22",31111,0.000999000999000999
"23",31619,0.00699300699300699
"24",31218,0.000999000999000999
"25",31213,0.00599400599400599
"26",31222,0.000999000999000999
"27",31624,0.023976023976024
"28",31202,0.000999000999000999
"29",31620,0.000999000999000999
"30",31105,0.001998001998002
"31",31103,0.000999000999000999
"32",31232,0.000999000999000999
"33",31100,0.000999000999000999
"34",31235,0.000999000999000999
"35",31107,0.000999000999000999
"36",31227,0.02997002997003
"37",31223,0.00899100899100899
"38",31215,0.000999000999000999
"39",31238,0.000999000999000999
"40",31224,0.000999000999000999
"41",31204,0.000999000999000999
"42",31230,0.001998001998002
"43",31603,0.002997002997003
"44",31605,0.000999000999000999
"45",31618,0.000999000999000999
"46",31604,0.000999000999000999
"47",31610,0.000999000999000999
"48",31503,0.000999000999000999
"49",31216,0.000999000999000999
"50",31102,0.002997002997003
"51",31616,0.001998001998002
"52",31611,0.000999000999000999
"53",31108,0.000999000999000999
"54",31208,0.000999000999000999
"55",31622,0.001998001998002
"56",31109,0.000999000999000999
"57",31220,0.000999000999000999
"58",31231,0.000999000999000999
"59",31233,0.000999000999000999
"60",31007,0.000999000999000999
"61",31400,0.000999000999000999
"62",31236,0.000999000999000999
"63",31606,0.000999000999000999
"64",31607,0.041958041958042
"65",31401,0.00599400599400599
"66",31206,0.000999000999000999
"67",31305,0.000999000999000999
"68",31302,0.000999000999000999
"69",31609,0.000999000999000999
"70",31303,0.000999000999000999
"71",31014,0.000999000999000999
"72",31608,0.000999000999000999
"73",31300,0.000999000999000999
"74",31009,0.000999000999000999
"75",31207,0.000999000999000999
"76",31226,0.002997002997003
"77",31011,0.000999000999000999
"78",31010,0.000999000999000999
"79",31617,0.000999000999000999
"80",31301,0.00699300699300699
"81",31304,0.000999000999000999
"82",31003,0.000999000999000999
"83",31001,0.000999000999000999
"84",31112,0.000999000999000999
"85",31211,0.000999000999000999
"86",31505,0.000999000999000999
"87",31002,0.000999000999000999
"88",31621,0.000999000999000999
"89",31015,0.000999000999000999
"90",31601,0.000999000999000999
"91",31006,0.000999000999000999
"92",31209,0.000999000999000999
"93",31013,0.000999000999000999
"94",31008,0.000999000999000999
"95",31402,0.001998001998002
"96",31504,0.000999000999000999
"97",31012,0.000999000999000999
"98",31018,0.000999000999000999
"99",31004,0.000999000999000999
"100",31005,0.000999000999000999
"101",31500,0.000999000999000999
"102",31241,0.728271728271728
"103",31016,0.000999000999000999
"104",31502,0.001998001998002
"105",31501,0.016983016983017
"106",31000,0.000999000999000999
"107",31113,0.9000999000999
"108",31239,0.92007992007992
"109",31242,0.937062937062937
"110",31801,0.0679320679320679
"111",31802,0.0569430569430569
"112",31245,0.835164835164835
"113",31244,0.916083916083916
"114",31805,0.00899100899100899
"115",31804,0.034965034965035
"116",31625,0.823176823176823
"117",31116,0.837162837162837
"118",31506,0.997002997002997
"119",31614,0.817182817182817
"120",31262,0.392607392607393
"121",31017,0.933066933066933
"122",31615,0.879120879120879
"123",31703,0.47952047952048
"124",31246,0.966033966033966
"125",31019,0.848151848151848
"126",31700,0.852147852147852
"127",31115,0.739260739260739
"128",31404,1
"129",31022,0.976023976023976
"130",31705,0.238761238761239
"131",31266,0.995004995004995
"132",31020,1
"133",31702,0.543456543456543
"134",31261,1
"135",31307,1
"136",31626,1
"137",31706,0.141858141858142
"138",31701,0.264735264735265
"139",31052,0.877122877122877
"140",31021,0.782217782217782
"141",31806,1
"142",31707,0.59040959040959
